crypto1,crypto2,entry_z,exit_z,stop_z,total_ret,ann_ret,ann_vol,sharpe,max_dd,win_rate,avg_trade_ret,num_trades,rolling_window
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.1638985272587898,0.0004139261890665,0.0071112352287754,0.0582073543836107,0.0,0.5,0.1638985272587899,2,11424
UNI,LDO,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11424
UNI,LDO,1.5,0.5,5,0.16389852725878984,0.0004139261890665491,0.007111235228775436,0.05820735438361076,0.0,0.5,0.1638985272587899,2,11424
