crypto1,crypto2,entry_z,exit_z,stop_z,total_ret,ann_ret,ann_vol,sharpe,max_dd,win_rate,avg_trade_ret,num_trades,rolling_window
LDO,CAKE,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437
LDO,CAKE,1.5,0.5,5,1.744528557670508,0.0048396820459746,0.0190773322057431,0.2536875698226637,0.0,0.5,0.0816026837787943,26,4437
LDO,CAKE,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437
LDO,CAKE,1.5,0.5,5,1.7445285576705079,0.004839682045974625,0.019077332205743182,0.2536875698226637,0.0,0.5,0.08160268377879436,26,4437
