crypto1,crypto2,HR,correlation,spread_mean,spread_std,categories
MATIC,ATOM,1.2125867857134425,0.9488204586592061,-2.970308740427745,0.08849549400002336,Layer1_Layer2
ETC,ATOM,0.5114421592733194,0.8895108166147895,1.7589410372951888,0.05760207415078303,Layer1_Layer2
