crypto1,crypto2,entry_z,exit_z,stop_z,total_ret,ann_ret,ann_vol,sharpe,max_dd,win_rate,avg_trade_ret,num_trades,rolling_window
LDO,KAVA,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4097
LDO,KAVA,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4097
LDO,KAVA,1.5,0.5,5,0.247302536658923,0.0010573128665525,0.013923599252456,0.0759367493549504,-0.0923817156560081,0.2777777777777778,0.0276520688659575,18,4097
LDO,KAVA,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4097
LDO,KAVA,1.5,0.5,5,0.247302536658923,0.0010573128665525289,0.013923599252456023,0.07593674935495048,-0.09238171565600817,0.2777777777777778,0.02765206886595752,18,4097
