crypto1,crypto2,entry_z,exit_z,stop_z,total_ret,ann_ret,ann_vol,sharpe,max_dd,win_rate,avg_trade_ret,num_trades,rolling_window
LDO,KLAY,1.5,0.5,5,0.7105479472700822,0.0025703712803519,0.0112637111722669,0.2281993244536174,-0.0115050199840567,0.4166666666666667,0.0462602255305495,24,3708
LDO,KLAY,1.5,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3708
LDO,KLAY,1.5,0.5,5,0.7105479472700822,0.0025703712803519796,0.011263711172266941,0.22819932445361746,-0.01150501998405673,0.4166666666666667,0.046260225530549585,24,3708
